"jvm","diagnosticHotspot","shape","values","round","stage","iterations","seconds","allocatedBytes","fingerprint"
"0","row","ordered","1024","1","mergeRank","62","0.0033174","3510232","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","1","scoresAndScatter","62","0.0020331","2485992","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","1","radixSort","62","9.739E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","ordered","1024","2","scoresAndScatter","62","0.002147899","2485992","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","2","mergeRank","62","0.0034429","3510232","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","2","radixRank","62","0.0030023","3574712","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","2","summary","62","0.0188324","64415064","27a11771005018724e3d72b3c3df71c4b992191d74a2e54e29813d6ca7cf93a2"
"0","row","ordered","1024","2","mergeSort","62","7.952E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","ordered","1024","2","radixSort","62","0.001255701","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","ordered","1024","3","scoresAndScatter","62","0.0022631","2485992","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","3","radixSort","62","9.421E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","ordered","1024","3","mergeSort","62","6.50401E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","ordered","1024","3","summary","62","0.019093101","64415064","27a11771005018724e3d72b3c3df71c4b992191d74a2e54e29813d6ca7cf93a2"
"0","row","ordered","1024","3","radixRank","62","0.002955","3574712","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","3","mergeRank","62","0.0033128","3510232","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","4","radixRank","62","0.003099","3574712","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","4","summary","62","0.0207097","64415576","27a11771005018724e3d72b3c3df71c4b992191d74a2e54e29813d6ca7cf93a2"
"0","row","ordered","1024","4","mergeSort","62","5.558E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","ordered","1024","4","radixSort","62","8.661E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","ordered","1024","4","scoresAndScatter","62","0.002006101","2485992","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","4","mergeRank","62","0.003337601","3510232","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","5","radixRank","62","0.003206599","3574712","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","5","mergeRank","62","0.0032908","3510232","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","5","scoresAndScatter","62","0.0020088","2485992","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","5","radixSort","62","9.299E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","ordered","1024","5","mergeSort","62","5.912E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","ordered","1024","5","summary","62","0.0187679","64415064","27a11771005018724e3d72b3c3df71c4b992191d74a2e54e29813d6ca7cf93a2"
"0","row","ordered","1024","6","mergeSort","62","6.052E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","ordered","1024","6","radixSort","62","9.846E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","ordered","1024","6","scoresAndScatter","62","0.002707599","2485992","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","6","mergeRank","62","0.003273","3510232","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","6","radixRank","62","0.002969301","3574712","bf8faafa580b3f2facfb0e236867570b3f70cce3cdb8137d8d39820f10e36a3e"
"0","row","ordered","1024","6","summary","62","0.0177506","64415064","27a11771005018724e3d72b3c3df71c4b992191d74a2e54e29813d6ca7cf93a2"
"0","row","reverse","1024","-5","mergeSort","62","5.45801E-4","509928","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","-5","summary","62","0.0174909","64415064","a3f16b61ee542c0cc9230e5c7fb04eadbe4fcc9fbcc39549f9c13c7a108acecf"
"0","row","reverse","1024","-5","radixRank","62","0.0029377","3574712","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-5","mergeRank","62","0.003177201","3510232","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-5","scoresAndScatter","62","0.001900399","2485992","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-5","radixSort","62","8.664E-4","574408","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","-4","scoresAndScatter","62","0.001901199","2485992","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-4","mergeRank","62","0.003153201","3510232","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-4","radixRank","62","0.002821599","3574712","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-4","summary","62","0.016933501","64415064","a3f16b61ee542c0cc9230e5c7fb04eadbe4fcc9fbcc39549f9c13c7a108acecf"
"0","row","reverse","1024","-4","mergeSort","62","7.185E-4","509928","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","-4","radixSort","62","8.64099E-4","574408","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","-3","scoresAndScatter","62","0.0019182","2485992","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-3","radixSort","62","8.52999E-4","574408","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","-3","mergeSort","62","7.42899E-4","509928","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","-3","summary","62","0.0169671","64415064","a3f16b61ee542c0cc9230e5c7fb04eadbe4fcc9fbcc39549f9c13c7a108acecf"
"0","row","reverse","1024","-3","radixRank","62","0.0028236","3574712","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-3","mergeRank","62","0.0031811","3510232","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-2","radixRank","62","0.0028356","3574712","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-2","summary","62","0.0171257","64415064","a3f16b61ee542c0cc9230e5c7fb04eadbe4fcc9fbcc39549f9c13c7a108acecf"
"0","row","reverse","1024","-2","mergeSort","62","7.218E-4","509928","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","-2","radixSort","62","8.639E-4","574408","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","-2","scoresAndScatter","62","0.001936801","2485992","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-2","mergeRank","62","0.003199801","3510232","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-1","radixRank","62","0.0028322","3574712","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-1","mergeRank","62","0.003148999","3510232","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-1","scoresAndScatter","62","0.0018954","2485992","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","-1","radixSort","62","8.534E-4","574408","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","-1","mergeSort","62","6.31501E-4","509928","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","-1","summary","62","0.017434599","64415064","a3f16b61ee542c0cc9230e5c7fb04eadbe4fcc9fbcc39549f9c13c7a108acecf"
"0","row","reverse","1024","0","mergeSort","62","6.277E-4","509928","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","0","radixSort","62","8.67599E-4","574408","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","0","scoresAndScatter","62","0.001935399","2485992","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","0","mergeRank","62","0.0032269","3510232","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","0","radixRank","62","0.0028372","3574712","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","0","summary","62","0.0191971","64415576","a3f16b61ee542c0cc9230e5c7fb04eadbe4fcc9fbcc39549f9c13c7a108acecf"
"0","row","reverse","1024","1","mergeSort","62","6.05799E-4","509928","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","1","summary","62","0.0167267","64415064","a3f16b61ee542c0cc9230e5c7fb04eadbe4fcc9fbcc39549f9c13c7a108acecf"
"0","row","reverse","1024","1","radixRank","62","0.00282","3574712","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","1","mergeRank","62","0.0032409","3510232","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","1","scoresAndScatter","62","0.001926","2485992","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","1","radixSort","62","9.06999E-4","574408","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","2","scoresAndScatter","62","0.0019033","2485992","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","2","mergeRank","62","0.003140101","3510232","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","2","radixRank","62","0.002803099","3574712","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","2","summary","62","0.0168871","64415064","a3f16b61ee542c0cc9230e5c7fb04eadbe4fcc9fbcc39549f9c13c7a108acecf"
"0","row","reverse","1024","2","mergeSort","62","5.374E-4","509928","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","2","radixSort","62","8.63199E-4","574408","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","3","scoresAndScatter","62","0.0019195","2485992","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","3","radixSort","62","8.53701E-4","574408","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","3","mergeSort","62","5.649E-4","509928","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","3","summary","62","0.016915899","64413304","a3f16b61ee542c0cc9230e5c7fb04eadbe4fcc9fbcc39549f9c13c7a108acecf"
"0","row","reverse","1024","3","radixRank","62","0.0028439","3574712","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","3","mergeRank","62","0.0031509","3510232","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","4","radixRank","62","0.002853001","3574712","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","4","summary","62","0.0167623","64405144","a3f16b61ee542c0cc9230e5c7fb04eadbe4fcc9fbcc39549f9c13c7a108acecf"
"0","row","reverse","1024","4","mergeSort","62","6.081E-4","509928","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","4","radixSort","62","8.58901E-4","574408","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","4","scoresAndScatter","62","0.0019097","2485992","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","4","mergeRank","62","0.003159101","3510232","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","5","radixRank","62","0.002846001","3574712","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","5","mergeRank","62","0.003176999","3510232","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","5","scoresAndScatter","62","0.0018991","2485992","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","5","radixSort","62","8.715E-4","574408","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","5","mergeSort","62","6.25401E-4","509928","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","5","summary","62","0.016659101","64405144","a3f16b61ee542c0cc9230e5c7fb04eadbe4fcc9fbcc39549f9c13c7a108acecf"
"0","row","reverse","1024","6","mergeSort","62","7.45601E-4","509928","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","6","radixSort","62","8.555E-4","574408","1ea0ce7b5ed9156aabd5765460649e6b53e0bf4d0e3ed41fd0ce270c5b511311"
"0","row","reverse","1024","6","scoresAndScatter","62","0.0019078","2485992","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","6","mergeRank","62","0.0031471","3510232","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","6","radixRank","62","0.002830499","3574712","dda8d933819614930f44e690d362e419db0dd2a0dc15095db7369029551de2ff"
"0","row","reverse","1024","6","summary","62","0.016931001","64405144","a3f16b61ee542c0cc9230e5c7fb04eadbe4fcc9fbcc39549f9c13c7a108acecf"
"0","row","constant","1024","-5","mergeSort","62","7.717E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","constant","1024","-5","summary","62","0.0135192","43328616","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"0","row","constant","1024","-5","radixRank","62","0.0013228","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-5","mergeRank","62","0.001692601","3510232","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-5","scoresAndScatter","62","4.198E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-5","radixSort","62","8.307E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","constant","1024","-4","scoresAndScatter","62","4.20099E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-4","mergeRank","62","0.001672699","3510232","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-4","radixRank","62","0.001308901","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-4","summary","62","0.0128099","43328616","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"0","row","constant","1024","-4","mergeSort","62","7.28101E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","constant","1024","-4","radixSort","62","8.314E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","constant","1024","-3","scoresAndScatter","62","4.347E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-3","radixSort","62","8.61101E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","constant","1024","-3","mergeSort","62","7.913E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","constant","1024","-3","summary","62","0.014893","43329128","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"0","row","constant","1024","-3","radixRank","62","0.001355401","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-3","mergeRank","62","0.001704099","3510232","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-2","radixRank","62","0.0013254","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-2","summary","62","0.0132075","43328840","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"0","row","constant","1024","-2","mergeSort","62","7.449E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","constant","1024","-2","radixSort","62","8.617E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","constant","1024","-2","scoresAndScatter","62","4.276E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-2","mergeRank","62","0.0016682","3510232","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-1","radixRank","62","0.0013335","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-1","mergeRank","62","0.001699799","3510232","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-1","scoresAndScatter","62","4.291E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","-1","radixSort","62","8.47299E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","constant","1024","-1","mergeSort","62","7.28999E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","constant","1024","-1","summary","62","0.0122596","42959976","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"0","row","constant","1024","0","mergeSort","62","7.46499E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","constant","1024","0","radixSort","62","8.613E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"0","row","constant","1024","0","scoresAndScatter","62","4.66301E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","0","mergeRank","62","0.001700099","3510232","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","0","radixRank","62","0.0013096","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"0","row","constant","1024","0","summary","62","0.012142101","42947688","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
