blocked,workload,strategy,round,seed,method,query,truth,estimate,error,fullWidth,covered,criteriaMet,reason,drawsPerChain,checks,apiSeconds,rHat,bulkEss,meanEss,meanEssPerSecond,acceptance
blocked,correlated,default,2,77841,adaptive,x,0.0,0.0929820486585286,0.0929820486585286,0.1447280758018869,false,false,MaxDrawsReached,12000,6,0.3085039,1.037477955472898,73.62290977454846,71.18119351730769,230.73028742037846,0.1545625
blocked,correlated,default,2,77841,adaptive,y,0.0,0.09151397395218708,0.09151397395218708,0.14476779101727613,false,false,MaxDrawsReached,12000,6,0.3085039,1.0374633128876785,72.79842506366735,69.88568171184495,226.53095053853437,0.1545625
blocked,correlated,joint-prior,2,77841,fixed,x,0.0,-0.0067145613447098795,-0.0067145613447098795,0.053573190175616237,true,true,FixedBudget,12000,1,0.1191512,1.0021572988426777,3326.286341748154,3319.7684533240986,27861.813001665938,0.133375
blocked,correlated,joint-prior,2,77841,fixed,y,0.0,-0.01000534877314907,-0.01000534877314907,0.05313156962322324,true,true,FixedBudget,12000,1,0.1191512,1.0021270627447931,3354.099136813766,3352.05921701384,28132.819619221966,0.133375
blocked,correlated,joint-prior,2,77841,adaptive,x,0.0,-0.012929340562810532,-0.012929340562810532,0.09190134251405298,true,true,PrecisionReached,4000,2,0.0497366,1.006203490560212,1096.5581664171837,1080.0588271507154,21715.574187835828,0.13375
blocked,correlated,joint-prior,2,77841,adaptive,y,0.0,-0.009292814495880264,-0.009292814495880264,0.09140286667396011,true,true,PrecisionReached,4000,2,0.0497366,1.0056136189154994,1103.7212042948174,1081.233631250834,21739.19470271056,0.13375
blocked,correlated,diagonal,2,77841,fixed,x,0.0,-0.019239238891558985,-0.019239238891558985,0.095108270576599,true,true,FixedBudget,12000,1,0.1192063,1.0045814655418055,940.8103146692769,934.1145627967943,7836.117409875102,0.08627083333333334
blocked,correlated,diagonal,2,77841,fixed,y,0.0,-0.015449246079083823,-0.015449246079083823,0.09499645524419774,true,true,FixedBudget,12000,1,0.1192063,1.0046419830275268,930.5705306346584,920.5121788070298,7722.009481101501,0.08627083333333334
blocked,correlated,diagonal,2,77841,adaptive,x,0.0,-0.013885948572281426,-0.013885948572281426,0.09813226269568692,true,true,PrecisionReached,10000,5,0.2301271,1.0033994364318517,760.2562910503234,755.7015007602429,3283.8440181979563,0.0869
blocked,correlated,diagonal,2,77841,adaptive,y,0.0,-0.0098301597244701,-0.0098301597244701,0.09797414468242811,true,true,PrecisionReached,10000,5,0.2301271,1.0029452250045234,743.6604677630544,737.5697282514308,3205.0537648605086,0.0869
blocked,correlated,block,2,77841,fixed,x,0.0,0.004329364038469008,0.004329364038469008,0.03885708792494082,true,true,FixedBudget,12000,1,0.1323797,1.0005701194262342,6749.229160884705,6750.753299847321,50995.38146594471,0.3597708333333334
blocked,correlated,block,2,77841,fixed,y,0.0,0.007910785069134951,0.007910785069134951,0.03939253816483137,true,true,FixedBudget,12000,1,0.1323797,1.0004015254342322,6716.342431273815,6722.201202458028,50779.69811427302,0.3597708333333334
blocked,correlated,block,2,77841,adaptive,x,0.0,0.030154572286544667,0.030154572286544667,0.09202792284551534,true,true,PrecisionReached,2000,1,0.0248582,1.0078571651035189,1154.935338629187,1151.3408428445146,46316.33999422784,0.35650000000000004
blocked,correlated,block,2,77841,adaptive,y,0.0,0.03288245658094943,0.03288245658094943,0.08855548724676053,true,true,PrecisionReached,2000,1,0.0248582,1.0082555909990305,1192.085039940657,1187.9809339847295,47790.30396346998,0.35650000000000004
blocked,multimodal,default,2,77841,fixed,positive,0.5,0.49872916666666667,-0.0012708333333333321,0.025362840123224564,true,true,FixedBudget,12000,1,0.1082298,1.000218673612483,7079.517018752976,7079.517018752986,65411.901516523045,0.27170833333333333
blocked,multimodal,default,2,77841,fixed,x,0.0,8.826757663933371E-4,8.826757663933371E-4,0.20726295716054083,true,true,FixedBudget,12000,1,0.1082298,1.0002172552747293,7753.532348798238,7024.7484801592655,64905.86215773535,0.27170833333333333
blocked,multimodal,default,2,77841,adaptive,positive,0.5,0.49824999999999997,-0.0017500000000000293,0.06062891095302649,true,true,PrecisionReached,2000,1,0.0181315,1.0003562308398868,1190.4287573993313,1190.428757399332,65655.28265170185,0.264875
blocked,multimodal,default,2,77841,adaptive,x,0.0,-0.013060436305920131,-0.013060436305920131,0.4930054358936827,true,true,PrecisionReached,2000,1,0.0181315,1.0005999045257783,1419.640640945718,1196.5045096946965,65990.37639989502,0.264875
blocked,multimodal,block,2,77841,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.113787,Infinity,4.000333361113426,4.000333361113426,35.15633034629111,0.7039583333333334
blocked,multimodal,block,2,77841,fixed,x,0.0,0.005729231393734047,0.005729231393734047,0.041476950060953095,true,false,FixedBudget,12000,1,0.113787,1.733441165175122,6.084636184346257,4.1280819053043345,36.27902928545734,0.7039583333333334
blocked,multimodal,block,2,77841,adaptive,positive,0.5,0.5,0.0,NaN,false,false,MaxDrawsReached,12000,6,0.3366761,Infinity,4.000333361113426,4.000333361113426,11.881845373382387,0.7039583333333334
blocked,multimodal,block,2,77841,adaptive,x,0.0,0.005729231393734047,0.005729231393734047,0.041476950060953095,true,false,MaxDrawsReached,12000,6,0.3366761,1.733441165175122,6.084636184346257,4.1280819053043345,12.261285862894143,0.7039583333333334
blocked,multimodal,mixed,2,77841,fixed,positive,0.5,0.4986041666666666,-0.001395833333333374,0.054665585605484866,true,true,FixedBudget,12000,1,0.1158848,1.0011745904655063,1502.0537301505606,1502.0537301505547,12961.611273873319,0.617375
blocked,multimodal,mixed,2,77841,fixed,x,0.0,-0.007990672685181721,-0.007990672685181721,0.44102357840969786,true,true,FixedBudget,12000,1,0.1158848,1.0006295058652488,2080.3724063002005,1535.3716615233354,13249.120346441772,0.617375
blocked,multimodal,mixed,2,77841,adaptive,positive,0.5,0.5069583333333334,0.0069583333333334,0.07410679083778936,true,true,PrecisionReached,6000,3,0.0919972,1.0031540319240253,724.2838772994271,724.2838772994259,7872.8904499204955,0.6145833333333334
blocked,multimodal,mixed,2,77841,adaptive,x,0.0,0.0653769294475639,0.0653769294475639,0.5993516713643889,true,true,PrecisionReached,6000,3,0.0919972,1.0027548916868922,960.2919919053509,731.2881792611591,7949.026484079506,0.6145833333333334
blocked,normal,default,2,77841,fixed,x,0.0,0.0035443940218680137,0.0035443940218680137,0.03445811555571566,true,true,FixedBudget,12000,1,0.1192049,1.0001664229304141,16092.707619075538,16068.227131762416,134795.02211538632,1.0
blocked,normal,default,2,77841,fixed,y,0.0,-0.00313483452361929,-0.00313483452361929,0.03749546450892283,true,true,FixedBudget,12000,1,0.1192049,1.0002824660871592,15799.117881493185,15787.605799057173,132440.9130753616,1.0
blocked,normal,default,2,77841,adaptive,x,0.0,0.006479675855116884,0.006479675855116884,0.08692990389646314,true,true,PrecisionReached,2000,1,0.0183536,1.0018082350070092,2444.3020823220336,2443.225894821277,133119.70920262384,1.0
blocked,normal,default,2,77841,adaptive,y,0.0,0.021197918920277115,0.021197918920277115,0.09494416425219245,true,true,PrecisionReached,2000,1,0.0183536,1.0019125135633127,2446.1090561383994,2409.781248795501,131297.4701854405,1.0
blocked,normal,block,2,77841,fixed,x,0.0,-0.003348911840738711,-0.003348911840738711,0.05363761320911628,true,true,FixedBudget,12000,1,0.1310124,1.0005376643218786,7045.030684081281,7035.244976802223,53699.07716217872,0.36322916666666666
blocked,normal,block,2,77841,fixed,y,0.0,0.02046973120022555,0.02046973120022555,0.05726606013763209,true,true,FixedBudget,12000,1,0.1310124,1.0011070455965345,5949.153247822707,5945.216556525608,45379.03707225887,0.36322916666666666
blocked,normal,block,2,77841,adaptive,x,0.0,0.03099646515817478,0.03099646515817478,0.13530536513845998,true,true,PrecisionReached,2000,1,0.0237641,1.0033216901225703,1178.9939027271607,1175.6256887056095,49470.659048969224,0.358125
blocked,normal,block,2,77841,adaptive,y,0.0,0.027074956456400567,0.027074956456400567,0.12735057615340545,true,true,PrecisionReached,2000,1,0.0237641,1.0048811781297935,1133.493046194873,1129.047894875711,47510.65240744279,0.358125
blocked,correlated,joint-prior,3,85760,fixed,x,0.0,6.712731849635722E-4,6.712731849635722E-4,0.05260151224891387,true,true,FixedBudget,12000,1,0.1157432,1.0015558675607514,3373.9884016644596,3372.4358397506476,29137.226547655908,0.13108333333333333
blocked,correlated,joint-prior,3,85760,fixed,y,0.0,0.001246482107576219,0.001246482107576219,0.05224928003902446,true,true,FixedBudget,12000,1,0.1157432,1.0019592647251152,3386.246827953893,3386.7942236423587,29261.280348585133,0.13108333333333333
blocked,correlated,joint-prior,3,85760,adaptive,x,0.0,0.0014598475093929864,0.0014598475093929864,0.08774304164963025,true,true,PrecisionReached,4000,2,0.0487743,1.0093359032100253,1139.432261872416,1134.5447957742588,23261.11898631572,0.133375
blocked,correlated,joint-prior,3,85760,adaptive,y,0.0,8.18151530701805E-4,8.18151530701805E-4,0.08712929248406527,true,true,PrecisionReached,4000,2,0.0487743,1.006964941428009,1151.1055070255177,1148.4048984185508,23545.287137253654,0.133375
blocked,correlated,diagonal,3,85760,fixed,x,0.0,0.003132061958291854,0.003132061958291854,0.08753313845150391,true,true,FixedBudget,12000,1,0.1180543,1.0055563481870813,1002.3994336962757,998.6544686451193,8459.280760168154,0.0844375
blocked,correlated,diagonal,3,85760,fixed,y,0.0,9.184225871901042E-4,9.184225871901042E-4,0.08696227139110232,true,true,FixedBudget,12000,1,0.1180543,1.0060633805104284,995.2772080468771,989.1109180047907,8378.44041263038,0.0844375
blocked,correlated,diagonal,3,85760,adaptive,x,0.0,-0.003485831764162506,-0.003485831764162506,0.0927794710786536,true,true,PrecisionReached,10000,5,0.2322914,1.0075090533423365,872.4712110299529,868.0435170151962,3736.8732420364945,0.08385000000000001
blocked,correlated,diagonal,3,85760,adaptive,y,0.0,-0.0070559749270088234,-0.0070559749270088234,0.09225895562516603,true,true,PrecisionReached,10000,5,0.2322914,1.008765740534587,876.7950376269744,868.6606759594526,3739.5300728285793,0.08385000000000001
blocked,correlated,block,3,85760,fixed,x,0.0,0.004263223652720735,0.004263223652720735,0.03994799005323772,true,true,FixedBudget,12000,1,0.130727,1.001173271848247,6097.858097405354,6099.447261466699,46657.89975649023,0.3548125
blocked,correlated,block,3,85760,fixed,y,0.0,0.006392634608269859,0.006392634608269859,0.03976816834743439,true,true,FixedBudget,12000,1,0.130727,1.0011992073916698,6196.581286467732,6199.342294785131,47422.049727945494,0.3548125
blocked,correlated,block,3,85760,adaptive,x,0.0,-0.0017817572944245352,-0.0017817572944245352,0.09168221265264216,true,true,PrecisionReached,2000,1,0.0236342,1.004032081821568,1016.0431184861877,1017.8166776153937,43065.416964204145,0.3525
blocked,correlated,block,3,85760,adaptive,y,0.0,0.0014869678161719274,0.0014869678161719274,0.09261576643780775,true,true,PrecisionReached,2000,1,0.0236342,1.0047707138554016,1018.2828990897722,1017.2518587754457,43041.51859489408,0.3525
blocked,multimodal,default,3,85760,fixed,positive,0.5,0.4992083333333333,-7.916666666666905E-4,0.02421355163339926,true,true,FixedBudget,12000,1,0.1110188,1.000462431729212,7683.881809595198,7683.881809595257,69212.43797983095,0.2744583333333333
blocked,multimodal,default,3,85760,fixed,x,0.0,-0.010993551027232762,-0.010993551027232762,0.19943889137150247,true,true,FixedBudget,12000,1,0.1110188,1.0004100930935298,8353.946280689994,7630.362405589019,68730.36283574511,0.2744583333333333
blocked,multimodal,default,3,85760,adaptive,positive,0.5,0.501,0.0010000000000000009,0.057507921844456335,true,true,PrecisionReached,2000,1,0.0190538,1.0008672466017428,1336.1776410262187,1336.1776410262203,70126.570081885,0.27125
blocked,multimodal,default,3,85760,adaptive,x,0.0,0.003244872793269682,0.003244872793269682,0.46114429349960445,true,true,PrecisionReached,2000,1,0.0190538,1.0006251340810581,1595.9385896817446,1378.2357056892658,72333.90219742339,0.27125
blocked,multimodal,block,3,85760,fixed,positive,0.5,0.25,-0.25,NaN,false,false,FixedBudget,12000,1,0.1165395,Infinity,4.000333361113426,4.000333361113426,34.32598699250834,0.7088125
blocked,multimodal,block,3,85760,fixed,x,0.0,-1.999345715539543,-1.999345715539543,0.04194315517972493,false,false,FixedBudget,12000,1,0.1165395,1.5295579138055626,7.137335294204922,4.162244484741221,35.71531098675746,0.7088125
blocked,multimodal,block,3,85760,adaptive,positive,0.5,0.25,-0.25,NaN,false,false,MaxDrawsReached,12000,6,0.3406477,Infinity,4.000333361113426,4.000333361113426,11.74331534049232,0.7088125
blocked,multimodal,block,3,85760,adaptive,x,0.0,-1.999345715539543,-1.999345715539543,0.04194315517972493,false,false,MaxDrawsReached,12000,6,0.3406477,1.5295579138055626,7.137335294204922,4.162244484741221,12.218619074020523,0.7088125
blocked,multimodal,mixed,3,85760,fixed,positive,0.5,0.51525,0.015249999999999986,0.054279323334969015,true,true,FixedBudget,12000,1,0.1215107,1.0070600218978052,1386.4128843904568,1386.4128843904273,11409.800819108335,0.6166041666666666
blocked,multimodal,mixed,3,85760,fixed,x,0.0,0.14433661953813015,0.14433661953813015,0.4330333532161559,true,true,FixedBudget,12000,1,0.1215107,1.005577325989675,2073.5625008636794,1441.871162168525,11866.207355965566,0.6166041666666666
blocked,multimodal,mixed,3,85760,adaptive,positive,0.5,0.515375,0.015375000000000028,0.06623704523103859,true,true,PrecisionReached,8000,4,0.1527997,1.0056567052760037,894.865036399536,894.8650363995306,5856.458071576911,0.6165937499999999
blocked,multimodal,mixed,3,85760,adaptive,x,0.0,0.1421261183017588,0.1421261183017588,0.5324045336573231,true,true,PrecisionReached,8000,4,0.1527997,1.0046485378234233,1336.5331323021173,928.8444947417212,6078.837162257001,0.6165937499999999
blocked,normal,default,3,85760,fixed,x,0.0,0.0013002827404432066,0.0013002827404432066,0.03490132863722009,true,true,FixedBudget,12000,1,0.1221497,1.0002730366236485,16807.823777095386,16797.96383405422,137519.48497666567,1.0
blocked,normal,default,3,85760,fixed,y,0.0,-0.002368705405177751,-0.002368705405177751,0.035974508433394906,true,true,FixedBudget,12000,1,0.1221497,1.0001713248762687,15351.667801545795,15352.478079154122,125685.76164455681,1.0
blocked,normal,default,3,85760,adaptive,x,0.0,0.02120124446535378,0.02120124446535378,0.07999354654242138,true,true,PrecisionReached,2000,1,0.0187965,1.000802138715056,3062.071973609667,3063.503591406769,162982.66120856378,1.0
blocked,normal,default,3,85760,adaptive,y,0.0,-9.426214936412158E-4,-9.426214936412158E-4,0.08517194657751075,true,true,PrecisionReached,2000,1,0.0187965,1.0003678632057014,2549.373658934553,2547.7344590907064,135543.02445086619,1.0
blocked,normal,block,3,85760,fixed,x,0.0,-1.0387071945938686E-4,-1.0387071945938686E-4,0.056066901117570164,true,true,FixedBudget,12000,1,0.1311934,1.0012387769865574,6176.409664627961,6175.10487179698,47068.71589422166,0.3558958333333333
blocked,normal,block,3,85760,fixed,y,0.0,0.0015432888167001835,0.0015432888167001835,0.05305102932447687,true,true,FixedBudget,12000,1,0.1311934,1.000930117855728,6453.499947435282,6452.836754251101,49185.68124807423,0.3558958333333333
blocked,normal,block,3,85760,adaptive,x,0.0,-0.0307911030593897,-0.0307911030593897,0.13235614107897642,true,true,PrecisionReached,2000,1,0.0232977,1.0031098103937435,1024.6850568472626,1013.4913360008405,43501.77639856469,0.355375
blocked,normal,block,3,85760,adaptive,y,0.0,0.022123754560097852,0.022123754560097852,0.13393984891445224,true,true,PrecisionReached,2000,1,0.0232977,1.0058391775486202,1017.8013924088734,1018.2146208214858,43704.51249786399,0.355375
blocked,correlated,default,3,85760,fixed,x,0.0,-0.08605693926372493,-0.08605693926372493,0.1558192077254022,false,false,FixedBudget,12000,1,0.1073523,1.0505697935520313,46.44709217680347,45.289847374581534,421.88055006349686,0.14985416666666668
blocked,correlated,default,3,85760,fixed,y,0.0,-0.0861590206959526,-0.0861590206959526,0.15659993724696614,false,false,FixedBudget,12000,1,0.1073523,1.048672447663472,46.57536008530746,45.38264606917686,422.7449814226324,0.14985416666666668
blocked,correlated,default,3,85760,adaptive,x,0.0,-0.08605693926372493,-0.08605693926372493,0.1558192077254022,false,false,MaxDrawsReached,12000,6,0.3096985,1.0505697935520313,46.44709217680347,45.289847374581534,146.2385105984741,0.14985416666666668
blocked,correlated,default,3,85760,adaptive,y,0.0,-0.0861590206959526,-0.0861590206959526,0.15659993724696614,false,false,MaxDrawsReached,12000,6,0.3096985,1.048672447663472,46.57536008530746,45.38264606917686,146.53815265226297,0.14985416666666668
blocked,correlated,diagonal,4,93679,fixed,x,0.0,0.003431362182325315,0.003431362182325315,0.09262336457695858,true,true,FixedBudget,12000,1,0.1190499,1.005492651487609,720.3683551018987,722.5773228958226,6069.533220068413,0.084125
blocked,correlated,diagonal,4,93679,fixed,y,0.0,9.175056148451599E-4,9.175056148451599E-4,0.0919473033645961,true,true,FixedBudget,12000,1,0.1190499,1.0055158546001772,731.2941481015948,731.037326914666,6140.595892265898,0.084125
blocked,correlated,diagonal,4,93679,adaptive,x,0.0,0.013346722308072656,0.013346722308072656,0.09821108343188573,true,true,PrecisionReached,10000,5,0.2339978,1.004256841002966,695.6019592744027,693.1891006195757,2962.3744352279195,0.08327500000000002
blocked,correlated,diagonal,4,93679,adaptive,y,0.0,0.011801381531192034,0.011801381531192034,0.09799107218660441,true,true,PrecisionReached,10000,5,0.2339978,1.0045635098478378,703.2660999865437,702.3305505760776,3001.4408279739278,0.08327500000000002
blocked,correlated,block,4,93679,fixed,x,0.0,-0.004236672909603056,-0.004236672909603056,0.0380434863786218,true,true,FixedBudget,12000,1,0.1350678,1.0004747333849697,6507.792696246879,6496.395488108951,48097.29253092856,0.354625
blocked,correlated,block,4,93679,fixed,y,0.0,-0.006215986539808982,-0.006215986539808982,0.03806564159788694,true,true,FixedBudget,12000,1,0.1350678,1.0003960969963808,6414.73772465867,6405.057494357633,47421.054421243505,0.354625
blocked,correlated,block,4,93679,adaptive,x,0.0,-0.010014578311975997,-0.010014578311975997,0.09553249162919406,true,true,PrecisionReached,2000,1,0.0227851,1.0075347222255622,1017.60431949102,1017.8640459469048,44672.35368494783,0.35000000000000003
blocked,correlated,block,4,93679,adaptive,y,0.0,-0.0013325035009099095,-0.0013325035009099095,0.09563619200956991,true,true,PrecisionReached,2000,1,0.0227851,1.008975114244832,1024.2643852663316,1022.2689528631721,44865.67769565076,0.35000000000000003
blocked,multimodal,default,4,93679,fixed,positive,0.5,0.49993750000000003,-6.249999999996536E-5,0.026884199329534703,true,true,FixedBudget,12000,1,0.1094548,1.0002990670533183,6716.011924481186,6716.011924481221,61358.77023649233,0.2750625
blocked,multimodal,default,4,93679,fixed,x,0.0,-0.005478139984099961,-0.005478139984099961,0.21800845575735286,true,true,FixedBudget,12000,1,0.1094548,1.0003250980315799,8015.4795548204565,6777.111841770583,61916.990774005186,0.2750625
blocked,multimodal,default,4,93679,adaptive,positive,0.5,0.49512500000000004,-0.004874999999999963,0.06105978960921835,true,true,PrecisionReached,2000,1,0.0174547,1.002142624932557,1121.1267258249825,1121.1267258249857,64230.64995817663,0.282
blocked,multimodal,default,4,93679,adaptive,x,0.0,-0.045011605130519605,-0.045011605130519605,0.4933694928106514,true,true,PrecisionReached,2000,1,0.0174547,1.0023906798185613,1375.8637882289713,1140.6568627994793,65349.554148709474,0.282
blocked,multimodal,block,4,93679,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.1150013,Infinity,4.000333361113426,4.000333361113426,34.78511426491201,0.7044791666666668
blocked,multimodal,block,4,93679,fixed,x,0.0,-0.007029997051962944,-0.007029997051962944,0.04340445590408646,true,false,FixedBudget,12000,1,0.1150013,1.7348147616156477,6.055050355224926,4.125186717943963,35.870783355874785,0.7044791666666668
blocked,multimodal,block,4,93679,adaptive,positive,0.5,0.5,0.0,NaN,false,false,MaxDrawsReached,12000,6,0.3358924,Infinity,4.000333361113426,4.000333361113426,11.909567948287684,0.7044791666666668
blocked,multimodal,block,4,93679,adaptive,x,0.0,-0.007029997051962944,-0.007029997051962944,0.04340445590408646,true,false,MaxDrawsReached,12000,6,0.3358924,1.7348147616156477,6.055050355224926,4.125186717943963,12.281274354358608,0.7044791666666668
blocked,multimodal,mixed,4,93679,fixed,positive,0.5,0.5172083333333333,0.01720833333333327,0.0548571245751174,true,true,FixedBudget,12000,1,0.1148111,1.0028186088035562,1463.465106543082,1463.465106543079,12746.721410587295,0.6179166666666667
blocked,multimodal,mixed,4,93679,fixed,x,0.0,0.14273315867090108,0.14273315867090108,0.4416942849805218,true,true,FixedBudget,12000,1,0.1148111,1.0017046090122323,2040.7211106240595,1498.9351208584508,13055.66378911491,0.6179166666666667
blocked,multimodal,mixed,4,93679,adaptive,positive,0.5,0.5290833333333333,0.02908333333333335,0.07108598979256112,true,true,PrecisionReached,6000,3,0.0951091,1.0055010465245184,784.0466867109778,784.0466867109784,8243.655830104359,0.6162916666666667
blocked,multimodal,mixed,4,93679,adaptive,x,0.0,0.23574538801310085,0.23574538801310085,0.5744742471659153,true,true,PrecisionReached,6000,3,0.0951091,1.003959561710704,1074.4723690182168,798.1655316116505,8392.104768225654,0.6162916666666667
blocked,normal,default,4,93679,fixed,x,0.0,-0.004381973938533474,-0.004381973938533474,0.034807278441824456,true,true,FixedBudget,12000,1,0.1164448,1.0002988862676474,16636.79814799857,16644.53661158376,142939.28635356633,1.0
blocked,normal,default,4,93679,fixed,y,0.0,0.010385868769043571,0.010385868769043571,0.034636260131153916,true,true,FixedBudget,12000,1,0.1164448,1.0003001644781584,15867.215995847424,15853.17781650807,136143.28691799092,1.0
blocked,normal,default,4,93679,adaptive,x,0.0,-0.033825067487226274,-0.033825067487226274,0.08978177086878143,true,true,PrecisionReached,2000,1,0.0184383,1.000373428583282,2750.066582276569,2734.6993692008227,148316.2422349578,1.0
blocked,normal,default,4,93679,adaptive,y,0.0,0.02288621803461166,0.02288621803461166,0.0793105559385384,true,true,PrecisionReached,2000,1,0.0184383,1.001234307792963,2810.5834390410123,2808.9365811893886,152342.49259364413,1.0
blocked,normal,block,4,93679,fixed,x,0.0,0.024534909815824735,0.024534909815824735,0.055087076816472076,true,true,FixedBudget,12000,1,0.1320639,1.0006543996763582,6697.433651040844,6692.812357923688,50678.590878534465,0.356125
blocked,normal,block,4,93679,fixed,y,0.0,-0.01830987088837155,-0.01830987088837155,0.05365329685029346,true,true,FixedBudget,12000,1,0.1320639,1.000425174166985,6311.038359330479,6308.812751838813,47770.91053526976,0.356125
blocked,normal,block,4,93679,adaptive,x,0.0,0.01552970437921114,0.01552970437921114,0.12474405528258788,true,true,PrecisionReached,2000,1,0.0222143,1.0051878252522304,1091.1542176201574,1089.5830959350264,49048.725187605574,0.35362499999999997
blocked,normal,block,4,93679,adaptive,y,0.0,0.04693145861633741,0.04693145861633741,0.14295133402623467,true,true,PrecisionReached,2000,1,0.0222143,1.0049078395566855,984.4389203472062,987.9004585864511,44471.37468146424,0.35362499999999997
blocked,correlated,default,4,93679,fixed,x,0.0,-0.020852506663618434,-0.020852506663618434,0.1313281052087527,true,false,FixedBudget,12000,1,0.1051505,1.0456958847668947,69.42617120874586,69.66126528951622,662.4910512980559,0.15760416666666666
blocked,correlated,default,4,93679,fixed,y,0.0,-0.020882220503291943,-0.020882220503291943,0.13110667053880862,true,false,FixedBudget,12000,1,0.1051505,1.0469390071511324,69.06663423146341,69.11577675429704,657.3033580848122,0.15760416666666666
blocked,correlated,default,4,93679,adaptive,x,0.0,-0.020852506663618434,-0.020852506663618434,0.1313281052087527,true,false,MaxDrawsReached,12000,6,0.3099805,1.0456958847668947,69.42617120874586,69.66126528951622,224.72789510797043,0.15760416666666666
blocked,correlated,default,4,93679,adaptive,y,0.0,-0.020882220503291943,-0.020882220503291943,0.13110667053880862,true,false,MaxDrawsReached,12000,6,0.3099805,1.0469390071511324,69.06663423146341,69.11577675429704,222.96814397775682,0.15760416666666666
blocked,correlated,joint-prior,4,93679,fixed,x,0.0,-0.007173789524823282,-0.007173789524823282,0.05818425852812618,true,true,FixedBudget,12000,1,0.1181101,1.0010225998050846,3030.597003355949,3022.0734329124393,25586.917908903975,0.13210416666666666
blocked,correlated,joint-prior,4,93679,fixed,y,0.0,-0.011966430666787764,-0.011966430666787764,0.05920147628702253,true,true,FixedBudget,12000,1,0.1181101,1.0007011723223094,2998.2142549598902,2994.073361769418,25349.850366475162,0.13210416666666666
blocked,correlated,joint-prior,4,93679,adaptive,x,0.0,-0.015951918237858687,-0.015951918237858687,0.09454266212674661,true,true,PrecisionReached,4000,2,0.0492298,1.0044233089331356,1046.608130786336,1037.4066751029773,21072.737957557765,0.1326875
blocked,correlated,joint-prior,4,93679,adaptive,y,0.0,-0.02125526626506588,-0.02125526626506588,0.0957991513703778,true,true,PrecisionReached,4000,2,0.0492298,1.0042143860711528,1037.0513027861257,1031.7000803900692,20956.82047032629,0.1326875
blocked,correlated,block,5,101598,fixed,x,0.0,0.0016140037764966753,0.0016140037764966753,0.042138178627952175,true,true,FixedBudget,12000,1,0.130725,1.000853894069072,6429.201522986012,6427.198178817406,49165.79215006621,0.35864583333333333
blocked,correlated,block,5,101598,fixed,y,0.0,-0.001413866530521779,-0.001413866530521779,0.041827426437948644,true,true,FixedBudget,12000,1,0.130725,1.0007110803120847,6417.299625377992,6410.537555702357,49038.344277700184,0.35864583333333333
blocked,correlated,block,5,101598,adaptive,x,0.0,0.0016066717157368071,0.0016066717157368071,0.08968229968448896,true,true,PrecisionReached,2000,1,0.0226572,1.0034556157149714,1108.1772854242447,1102.361283445893,48653.90619520033,0.362
blocked,correlated,block,5,101598,adaptive,y,0.0,-0.004713729589333582,-0.004713729589333582,0.08953127214222527,true,true,PrecisionReached,2000,1,0.0226572,1.0040149803172025,1114.6758679287168,1109.1615701039607,48954.04419363208,0.362
blocked,multimodal,default,5,101598,fixed,positive,0.5,0.49375,-0.006249999999999978,0.026065956719287093,true,true,FixedBudget,12000,1,0.1085303,1.0007858605802535,7090.46302997171,7090.463029971609,65331.644987359374,0.27510416666666665
blocked,multimodal,default,5,101598,fixed,x,0.0,-0.039604102728512114,-0.039604102728512114,0.21435727885975747,true,true,FixedBudget,12000,1,0.1085303,1.0003278947339467,8019.873166602674,7064.211840410313,65089.766087537886,0.27510416666666665
blocked,multimodal,default,5,101598,adaptive,positive,0.5,0.50225,0.0022499999999999742,0.06371061801417478,true,true,PrecisionReached,2000,1,0.0174465,1.001865006932537,1166.521676794606,1166.5216767946083,66862.79063391559,0.27375
blocked,multimodal,default,5,101598,adaptive,x,0.0,0.04248415090186075,0.04248415090186075,0.5171008947610187,true,true,PrecisionReached,2000,1,0.0174465,1.0030620833430586,1359.5862299195535,1179.1927511319197,67589.07237164587,0.27375
blocked,multimodal,block,5,101598,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.1253393,Infinity,4.000333361113426,4.000333361113426,31.916034006200977,0.7007708333333333
blocked,multimodal,block,5,101598,fixed,x,0.0,0.0039016521067312127,0.0039016521067312127,0.04369957903610276,true,false,FixedBudget,12000,1,0.1253393,1.7343986949510513,6.061396432707962,4.128666422181851,32.939919260613806,0.7007708333333333
