"research","target","sampler","round","seed","method","draws","query","truth","estimate","fullWidth","covered","criteriaMet","reason","meanEss","evaluationsFullRun","failureReasons"
"research","gaussian","mess-4","28","362743","fixed","12000","event","0.045500263896358334","0.0460625","0.00759636372919866","true","true","FixedBudget","20209.66535485046","224004",""
"research","gaussian","mess-4","28","362743","fixed","12000","x","0.0","0.0013409801574881808","0.024138862569825358","true","true","FixedBudget","46170.658100579814","224004",""
"research","gaussian","mess-4","28","362743","fixed","12000","xSquared","1.0","1.012482827225654","0.05866610247763097","true","true","FixedBudget","15816.168527393038","224004",""
"research","gaussian","mess-4","28","362743","fixed","12000","y","0.0","0.003438504519569799","0.023610073985729785","true","true","FixedBudget","47572.68365374976","224004",""
"research","gaussian","mess-4","28","362743","fixed","12000","ySquared","1.0","0.9992042852983211","0.057746589371216434","true","true","FixedBudget","16236.132809764513","224004",""
"research","gaussian","mess-4","28","362743","stopped","2000","event","0.045500263896358334","0.04625","0.020543394270124315","true","true","PrecisionReached","2774.280225025534","224004",""
"research","gaussian","mess-4","28","362743","stopped","2000","x","0.0","-0.01675335149887558","0.06052783133464386","true","true","PrecisionReached","7614.339667106472","224004",""
"research","gaussian","mess-4","28","362743","stopped","2000","xSquared","1.0","1.028329366298979","0.164159223781114","true","true","PrecisionReached","2258.890958939364","224004",""
"research","gaussian","mess-4","28","362743","stopped","2000","y","0.0","0.007589663209446262","0.0597764939915985","true","true","PrecisionReached","7690.428449644051","224004",""
"research","gaussian","mess-4","28","362743","stopped","2000","ySquared","1.0","0.9891334774240697","0.14278455486939454","true","true","PrecisionReached","2670.476764295267","224004",""
"research","gaussian","mess-4","29","370662","fixed","12000","event","0.045500263896358334","0.044458333333333336","0.007424597374833941","true","true","FixedBudget","20524.430603609002","224004",""
"research","gaussian","mess-4","29","370662","fixed","12000","x","0.0","-0.0039869348273360306","0.0238767574413988","true","true","FixedBudget","47949.05156798823","224004",""
"research","gaussian","mess-4","29","370662","fixed","12000","xSquared","1.0","0.9892192017077596","0.0572654075740883","true","true","FixedBudget","16040.466044045736","224004",""
"research","gaussian","mess-4","29","370662","fixed","12000","y","0.0","0.0059020658867015964","0.02367912642622391","true","true","FixedBudget","48000.0","224004",""
"research","gaussian","mess-4","29","370662","fixed","12000","ySquared","1.0","1.0141082358295426","0.06012712021835182","true","true","FixedBudget","15281.107651169963","224004",""
"research","gaussian","mess-4","29","370662","stopped","2000","event","0.045500263896358334","0.042","0.016322477441448945","true","true","PrecisionReached","4008.58489870952","224004",""
"research","gaussian","mess-4","29","370662","stopped","2000","x","0.0","9.968405915536938E-4","0.056787506535198234","true","true","PrecisionReached","7936.701913538864","224004",""
"research","gaussian","mess-4","29","370662","stopped","2000","xSquared","1.0","0.96221883913304","0.12541964647036732","true","true","PrecisionReached","2976.692547153792","224004",""
"research","gaussian","mess-4","29","370662","stopped","2000","y","0.0","0.009984842535569999","0.05904784093463029","true","true","PrecisionReached","8000.0","224004",""
"research","gaussian","mess-4","29","370662","stopped","2000","ySquared","1.0","1.0509711417281202","0.16005406342230874","true","true","PrecisionReached","2498.7418045303684","224004",""
"research","gaussian","mess-8","0","141011","fixed","12000","event","0.045500263896358334","0.043708333333333335","0.007262700102486474","true","true","FixedBudget","21031.08087970724","448004",""
"research","gaussian","mess-8","0","141011","fixed","12000","x","0.0","0.0032659387774963966","0.023458947028288497","true","true","FixedBudget","47252.123831150115","448004",""
"research","gaussian","mess-8","0","141011","fixed","12000","xSquared","1.0","0.9798055430898022","0.05522493490876859","true","true","FixedBudget","16893.702722245725","448004",""
"research","gaussian","mess-8","0","141011","fixed","12000","y","0.0","-6.411123019525178E-4","0.024107680096506427","true","true","FixedBudget","48000.0","448004",""
"research","gaussian","mess-8","0","141011","fixed","12000","ySquared","1.0","0.9999778639114196","0.056807806765754754","true","true","FixedBudget","16232.072123250964","448004",""
"research","gaussian","mess-8","0","141011","stopped","2000","event","0.045500263896358334","0.042","0.017974378584888286","true","true","PrecisionReached","3305.6393573351443","448004",""
"research","gaussian","mess-8","0","141011","stopped","2000","x","0.0","0.004648552978236159","0.05555117031798947","true","true","PrecisionReached","8000.0","448004",""
"research","gaussian","mess-8","0","141011","stopped","2000","xSquared","1.0","0.9301180273244382","0.13729995174448686","false","true","PrecisionReached","2823.8814306430495","448004",""
"research","gaussian","mess-8","0","141011","stopped","2000","y","0.0","0.007612754084615148","0.05705074779920384","true","true","PrecisionReached","7929.996832112336","448004",""
"research","gaussian","mess-8","0","141011","stopped","2000","ySquared","1.0","0.9724631165241613","0.13870926085306556","true","true","PrecisionReached","2649.1365460318625","448004",""
"research","gaussian","mess-8","1","148930","fixed","12000","event","0.045500263896358334","0.0480625","0.007946423331246852","true","true","FixedBudget","20016.328589886332","448004",""
"research","gaussian","mess-8","1","148930","fixed","12000","x","0.0","-0.0012140388234180288","0.023661970722953854","true","true","FixedBudget","48000.0","448004",""
"research","gaussian","mess-8","1","148930","fixed","12000","xSquared","1.0","1.0126060001881443","0.05863778594876608","true","true","FixedBudget","16100.070789749607","448004",""
"research","gaussian","mess-8","1","148930","fixed","12000","y","0.0","-0.007571184878384596","0.02365533264405806","true","true","FixedBudget","48000.0","448004",""
"research","gaussian","mess-8","1","148930","fixed","12000","ySquared","1.0","1.0120937809954154","0.06097864859440395","true","true","FixedBudget","15199.274155614596","448004",""
"research","gaussian","mess-8","1","148930","stopped","2000","event","0.045500263896358334","0.04525","0.019028263367040082","true","true","PrecisionReached","3273.543150795833","448004",""
"research","gaussian","mess-8","1","148930","stopped","2000","x","0.0","-0.014459753110993068","0.0578750790857875","true","true","PrecisionReached","8000.0","448004",""
"research","gaussian","mess-8","1","148930","stopped","2000","xSquared","1.0","1.009751897251807","0.13968709525892062","true","true","PrecisionReached","2633.9551300312946","448004",""
"research","gaussian","mess-8","1","148930","stopped","2000","y","0.0","-0.028394394205914164","0.05912293665638454","true","true","PrecisionReached","7846.708943094041","448004",""
"research","gaussian","mess-8","1","148930","stopped","2000","ySquared","1.0","1.034164936228948","0.15966421242944004","true","true","PrecisionReached","2479.1830547450204","448004",""
"research","gaussian","mess-8","2","156849","fixed","12000","event","0.045500263896358334","0.0435","0.007130387648743328","true","true","FixedBudget","21719.566215071252","448004",""
"research","gaussian","mess-8","2","156849","fixed","12000","x","0.0","0.0031959362122150337","0.023404872656276318","true","true","FixedBudget","48000.0","448004",""
"research","gaussian","mess-8","2","156849","fixed","12000","xSquared","1.0","0.9907294696256626","0.055767838061527054","true","true","FixedBudget","16794.01127755409","448004",""
"research","gaussian","mess-8","2","156849","fixed","12000","y","0.0","0.006788781294693624","0.024233556622521538","true","true","FixedBudget","48000.0","448004",""
"research","gaussian","mess-8","2","156849","fixed","12000","ySquared","1.0","1.0088167170173734","0.05957247664296576","true","true","FixedBudget","15829.090372994326","448004",""
"research","gaussian","mess-8","2","156849","stopped","2000","event","0.045500263896358334","0.045625","0.017786701771564637","true","true","PrecisionReached","3653.251118057048","448004",""
"research","gaussian","mess-8","2","156849","stopped","2000","x","0.0","0.009956524371489806","0.057439716805399756","true","true","PrecisionReached","8000.0","448004",""
"research","gaussian","mess-8","2","156849","stopped","2000","xSquared","1.0","0.99451060550992","0.14033637568894275","true","true","PrecisionReached","2727.5566060243377","448004",""
"research","gaussian","mess-8","2","156849","stopped","2000","y","0.0","0.01384401430041704","0.05664955227451471","true","true","PrecisionReached","8000.0","448004",""
"research","gaussian","mess-8","2","156849","stopped","2000","ySquared","1.0","0.9674322391812629","0.12859850965792682","true","true","PrecisionReached","2844.7878860261576","448004",""
"research","gaussian","mess-8","3","164768","fixed","12000","event","0.045500263896358334","0.04627083333333333","0.007689959496744391","true","true","FixedBudget","19805.57607942966","448004",""
"research","gaussian","mess-8","3","164768","fixed","12000","x","0.0","-4.5353421113292214E-4","0.023655454451974214","true","true","FixedBudget","47795.50019836385","448004",""
"research","gaussian","mess-8","3","164768","fixed","12000","xSquared","1.0","1.0063293647223481","0.061254301869586365","true","true","FixedBudget","15222.030914913517","448004",""
"research","gaussian","mess-8","3","164768","fixed","12000","y","0.0","-0.0016315180719803646","0.023788856040823616","true","true","FixedBudget","47216.42786462757","448004",""
"research","gaussian","mess-8","3","164768","fixed","12000","ySquared","1.0","1.0067883786604954","0.061443579293885726","true","true","FixedBudget","15336.950860077333","448004",""
"research","gaussian","mess-8","3","164768","stopped","2000","event","0.045500263896358334","0.045875","0.01875463516377889","true","true","PrecisionReached","3431.6892781630545","448004",""
"research","gaussian","mess-8","3","164768","stopped","2000","x","0.0","0.012477899102668943","0.058899402332120654","true","true","PrecisionReached","8000.0","448004",""
"research","gaussian","mess-8","3","164768","stopped","2000","xSquared","1.0","1.001566151154569","0.15054808733706956","true","true","PrecisionReached","2582.3872305250816","448004",""
"research","gaussian","mess-8","3","164768","stopped","2000","y","0.0","-0.0032345567606388848","0.05907494582126264","true","true","PrecisionReached","7710.349707996666","448004",""
"research","gaussian","mess-8","3","164768","stopped","2000","ySquared","1.0","1.0137638057283047","0.1473057584315747","true","true","PrecisionReached","2650.739396478588","448004",""
"research","gaussian","mess-8","4","172687","fixed","12000","event","0.045500263896358334","0.043333333333333335","0.007215855369645714","true","true","FixedBudget","21130.52552283063","448004",""
"research","gaussian","mess-8","4","172687","fixed","12000","x","0.0","-1.4584386305238617E-4","0.023216585572159387","true","true","FixedBudget","48000.0","448004",""
"research","gaussian","mess-8","4","172687","fixed","12000","xSquared","1.0","0.9748431550874542","0.05479706825550204","true","true","FixedBudget","16639.48994091063","448004",""
