case,seed,draws,method,fit,pilotCalls,fitCalls,productionCalls,reference,mean,ess,accurate,health
three-modes,18125411,10000,multi,Fitted,12000,53856,10000,0.19991418793336066,0.20240273787129182,8553.123096819032,true,ChecksPassed
three-modes,18255774,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.16144253862525668,239.53363673271593,false,ChecksPassed
three-modes,18255774,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20849648095379889,1319.0157560485686,true,ChecksPassed
three-modes,18255774,2000,multi,Fitted,12000,54516,2000,0.19991418793336066,0.20457011285503013,1681.9961618967711,true,ChecksPassed
three-modes,18255774,10000,multi,Fitted,12000,54516,10000,0.19991418793336066,0.1963493084028103,8340.565596337858,true,ChecksPassed
three-modes,18386137,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.2255043077112824,275.770430501244,false,ChecksPassed
three-modes,18386137,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20515770472240458,1340.6680271233906,true,ChecksPassed
three-modes,18386137,2000,multi,Fitted,12000,54846,2000,0.19991418793336066,0.20539993224815056,1708.4592705027028,true,ChecksPassed
three-modes,18386137,10000,multi,Fitted,12000,54846,10000,0.19991418793336066,0.20181599800274577,8586.983980740893,true,ChecksPassed
three-modes,18516500,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.143992697126181,267.2150812840026,false,ChecksPassed
three-modes,18516500,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.18768923136048002,1306.849131046315,true,ChecksPassed
three-modes,18516500,2000,multi,Fitted,12000,52206,2000,0.19991418793336066,0.2005965031858531,1673.1490418842166,true,ChecksPassed
three-modes,18516500,10000,multi,Fitted,12000,52206,10000,0.19991418793336066,0.20231767422090063,8436.175790401974,true,ChecksPassed
three-modes,18646863,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.186528731348816,259.7449557504742,true,ChecksPassed
three-modes,18646863,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20195695748894324,1335.8170189492812,true,ChecksPassed
three-modes,18646863,2000,multi,Fitted,12000,61488,2000,0.19991418793336066,0.20689615125834201,1639.9287750392361,true,ChecksPassed
three-modes,18646863,10000,multi,Fitted,12000,61488,10000,0.19991418793336066,0.2105035620873479,8149.801694865828,true,ChecksPassed
three-modes,18777226,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.18454439386418212,273.83886173331047,true,ChecksPassed
three-modes,18777226,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.18895978139974764,1359.2465148804824,true,ChecksPassed
three-modes,18777226,2000,multi,Fitted,12000,58536,2000,0.19991418793336066,0.1874790401090831,1721.8582275378913,true,ChecksPassed
three-modes,18777226,10000,multi,Fitted,12000,58536,10000,0.19991418793336066,0.20939627283296933,8643.162309627964,true,ChecksPassed
three-modes,18907589,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.1844070356005668,266.43776407757343,true,ChecksPassed
three-modes,18907589,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20555711522916925,1335.945579537091,true,ChecksPassed
three-modes,18907589,2000,multi,Fitted,12000,58536,2000,0.19991418793336066,0.1932072778972581,1729.7002578048932,true,ChecksPassed
three-modes,18907589,10000,multi,Fitted,12000,58536,10000,0.19991418793336066,0.19503429107798104,8599.229930924734,true,ChecksPassed
three-modes,19037952,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.20135694971829013,273.9659795101363,true,ChecksPassed
three-modes,19037952,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20451636516198798,1378.4820736592014,true,ChecksPassed
three-modes,19037952,2000,multi,Fitted,12000,52008,2000,0.19991418793336066,0.194327174565355,1664.587238671884,true,ChecksPassed
three-modes,19037952,10000,multi,Fitted,12000,52008,10000,0.19991418793336066,0.2009769472677243,8283.329161597452,true,ChecksPassed
three-modes,19168315,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.190896200398436,284.5881299700271,true,ChecksPassed
three-modes,19168315,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19419830525344592,1430.4851636570156,true,ChecksPassed
three-modes,19168315,2000,multi,Fitted,12000,57744,2000,0.19991418793336066,0.19403959328650744,1671.2329859461306,true,ChecksPassed
three-modes,19168315,10000,multi,Fitted,12000,57744,10000,0.19991418793336066,0.19871800029975112,8481.26438648916,true,ChecksPassed
three-modes,19298678,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19657681096763233,241.32321815676755,true,ChecksPassed
three-modes,19298678,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20049494293476963,1282.793868947972,true,ChecksPassed
three-modes,19298678,2000,multi,Fitted,12000,52932,2000,0.19991418793336066,0.18445236044084304,1699.9272690197963,true,ChecksPassed
three-modes,19298678,10000,multi,Fitted,12000,52932,10000,0.19991418793336066,0.19634622922360864,8467.379557997727,true,ChecksPassed
three-modes,19429041,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.17024460265209573,294.3155430094494,false,ChecksPassed
three-modes,19429041,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19663063071978826,1426.2222845206688,true,ChecksPassed
three-modes,19429041,2000,multi,Fitted,12000,60912,2000,0.19991418793336066,0.19216846002913482,1666.0403144004508,true,ChecksPassed
three-modes,19429041,10000,multi,Fitted,12000,60912,10000,0.19991418793336066,0.19987494808231498,8364.464511048756,true,ChecksPassed
three-modes,19559404,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21287517959780572,264.3863293662938,true,ChecksPassed
three-modes,19559404,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2086282107148806,1327.3366272554422,true,ChecksPassed
three-modes,19559404,2000,multi,Fitted,12000,46530,2000,0.19991418793336066,0.17922710230334762,1648.191776355089,true,ChecksPassed
three-modes,19559404,10000,multi,Fitted,12000,46530,10000,0.19991418793336066,0.19547201471381875,8303.873918935233,true,ChecksPassed
three-modes,19689767,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19206004061620774,273.48819827965826,true,ChecksPassed
three-modes,19689767,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19357250765826806,1390.3588328860164,true,ChecksPassed
three-modes,19689767,2000,multi,Fitted,12000,53196,2000,0.19991418793336066,0.20479409194672257,1724.708335109997,true,ChecksPassed
three-modes,19689767,10000,multi,Fitted,12000,53196,10000,0.19991418793336066,0.2038603763597337,8642.355942758682,true,ChecksPassed
three-modes,19820130,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21875650459650445,260.7962389236924,true,ChecksPassed
three-modes,19820130,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19611527270824447,1380.901018182734,true,ChecksPassed
three-modes,19820130,2000,multi,Fitted,12000,56232,2000,0.19991418793336066,0.18897943760323524,1630.94941926215,true,ChecksPassed
three-modes,19820130,10000,multi,Fitted,12000,56232,10000,0.19991418793336066,0.19897875278240068,8134.102039964563,true,ChecksPassed
three-modes,19950493,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19860799239415697,251.018462799193,true,ChecksPassed
three-modes,19950493,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20593798107576775,1384.471178542374,true,ChecksPassed
three-modes,19950493,2000,multi,Fitted,12000,56844,2000,0.19991418793336066,0.20268307727963936,1737.946658783497,true,ChecksPassed
three-modes,19950493,10000,multi,Fitted,12000,56844,10000,0.19991418793336066,0.195689330439928,8669.530134507388,true,ChecksPassed
three-modes,20080856,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.17852785371861898,277.3646772193768,true,ChecksPassed
three-modes,20080856,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20346479465235792,1411.6854503159987,true,ChecksPassed
three-modes,20080856,2000,multi,Fitted,12000,53757,2000,0.19991418793336066,0.18482587530246103,1695.57768389187,true,ChecksPassed
three-modes,20080856,10000,multi,Fitted,12000,53757,10000,0.19991418793336066,0.20065779201080927,8446.581155996582,true,ChecksPassed
three-modes,20211219,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.17122392409928125,293.9621487016911,false,ChecksPassed
three-modes,20211219,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.16794688965928287,1414.2288655511788,false,ChecksPassed
three-modes,20211219,2000,multi,Fitted,12000,53262,2000,0.19991418793336066,0.20573193771032855,1732.935324065758,true,ChecksPassed
three-modes,20211219,10000,multi,Fitted,12000,53262,10000,0.19991418793336066,0.20911909607836762,8631.543255467901,true,ChecksPassed
three-modes,20341582,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.20004837247686727,250.6839267451922,true,ChecksPassed
three-modes,20341582,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.21424508307504078,1349.031492230795,true,ChecksPassed
three-modes,20341582,2000,multi,Fitted,12000,52041,2000,0.19991418793336066,0.21214028222515996,1721.391800021267,true,ChecksPassed
three-modes,20341582,10000,multi,Fitted,12000,52041,10000,0.19991418793336066,0.19836808034791165,8666.777822234837,true,ChecksPassed
three-modes,20471945,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19204261121040156,259.4659498856559,true,ChecksPassed
three-modes,20471945,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19021455490006625,1265.9986886507252,true,ChecksPassed
three-modes,20471945,2000,multi,Fitted,12000,53757,2000,0.19991418793336066,0.20556389646795364,1661.9914238675835,true,ChecksPassed
three-modes,20471945,10000,multi,Fitted,12000,53757,10000,0.19991418793336066,0.19107079809641545,8407.951692431627,true,ChecksPassed
three-modes,20602308,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19696141834472392,268.3519658652484,true,ChecksPassed
three-modes,20602308,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19475081106635858,1307.1204802500226,true,ChecksPassed
three-modes,20602308,2000,multi,Fitted,12000,53592,2000,0.19991418793336066,0.19021331917238768,1662.6973274435873,true,ChecksPassed
three-modes,20602308,10000,multi,Fitted,12000,53592,10000,0.19991418793336066,0.19477104533027706,8279.324682452592,true,ChecksPassed
three-modes,20732671,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.22118294212142342,280.3533752689697,true,ChecksPassed
three-modes,20732671,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19915903147568811,1408.4943467592648,true,ChecksPassed
three-modes,20732671,2000,multi,Fitted,12000,58176,2000,0.19991418793336066,0.19748498444435728,1764.0497198934181,true,ChecksPassed
three-modes,20732671,10000,multi,Fitted,12000,58176,10000,0.19991418793336066,0.19921918056536894,8767.233799404843,true,ChecksPassed
three-modes,20863034,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.18386885827571298,265.5964297124166,true,ChecksPassed
three-modes,20863034,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.1845720053597278,1349.3532465423061,true,ChecksPassed
three-modes,20863034,2000,multi,Fitted,12000,46110,2000,0.19991418793336066,0.18257558573989707,1680.2324198850774,true,ChecksPassed
three-modes,20863034,10000,multi,Fitted,12000,46110,10000,0.19991418793336066,0.1993190552894376,8391.537331128726,true,ChecksPassed
three-modes,20993397,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21107835804316769,270.4749315182707,true,ChecksPassed
three-modes,20993397,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2159276181191781,1371.592969536529,true,ChecksPassed
three-modes,20993397,2000,multi,Fitted,12000,51051,2000,0.19991418793336066,0.18536208014194175,1679.572896314226,true,ChecksPassed
three-modes,20993397,10000,multi,Fitted,12000,51051,10000,0.19991418793336066,0.20279541530808745,8373.451887450865,true,ChecksPassed
three-modes,21123760,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.20178771481099947,256.6562311238932,true,ChecksPassed
three-modes,21123760,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.1855715509194957,1338.1949883337784,true,ChecksPassed
three-modes,21123760,2000,multi,Fitted,12000,53790,2000,0.19991418793336066,0.20562805603315518,1644.171194563965,true,ChecksPassed
three-modes,21123760,10000,multi,Fitted,12000,53790,10000,0.19991418793336066,0.1992436522671993,8237.013750815988,true,ChecksPassed
three-modes,21254123,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.18665462522119777,274.4682161257673,true,ChecksPassed
three-modes,21254123,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20745476211895642,1372.7499042163527,true,ChecksPassed
three-modes,21254123,2000,multi,Fitted,12000,51678,2000,0.19991418793336066,0.20270269754585057,1611.812655446595,true,ChecksPassed
three-modes,21254123,10000,multi,Fitted,12000,51678,10000,0.19991418793336066,0.20250669181929745,8097.047339475562,true,ChecksPassed
three-modes,21384486,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.1897573752853418,284.16411226776376,true,ChecksPassed
three-modes,21384486,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20044535472578087,1309.0568072515746,true,ChecksPassed
three-modes,21384486,2000,multi,Fitted,12000,60480,2000,0.19991418793336066,0.18309452857899403,1504.0459214267707,true,ChecksPassed
three-modes,21384486,10000,multi,Fitted,12000,60480,10000,0.19991418793336066,0.20029760119996023,7575.018271752252,true,ChecksPassed
three-modes,21514849,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.24344714927329567,287.27837867554734,false,ChecksPassed
three-modes,21514849,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2197783821347135,1399.320462649567,true,ChecksPassed
three-modes,21514849,2000,multi,Fitted,12000,51315,2000,0.19991418793336066,0.19153253789716423,1714.4514215129254,true,ChecksPassed
three-modes,21514849,10000,multi,Fitted,12000,51315,10000,0.19991418793336066,0.1946459732868866,8519.088627186791,true,ChecksPassed
three-modes,21645212,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21635632427924553,292.08897605598696,true,ChecksPassed
three-modes,21645212,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.1957713408720987,1423.5369103052785,true,ChecksPassed
three-modes,21645212,2000,multi,Fitted,12000,51843,2000,0.19991418793336066,0.19477308021657297,1663.2484631689263,true,ChecksPassed
three-modes,21645212,10000,multi,Fitted,12000,51843,10000,0.19991418793336066,0.20016035462320933,8369.089121895155,true,ChecksPassed
three-modes,21775575,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.2093814173507297,245.97006040986656,true,ChecksPassed
three-modes,21775575,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19228001681969223,1292.0671231207307,true,ChecksPassed
three-modes,21775575,2000,multi,Fitted,12000,52272,2000,0.19991418793336066,0.20825048115874753,1733.6923943920633,true,ChecksPassed
three-modes,21775575,10000,multi,Fitted,12000,52272,10000,0.19991418793336066,0.19913997847917386,8706.925481663775,true,ChecksPassed
three-modes,21905938,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.1765222465836176,275.67168922539366,true,ChecksPassed
three-modes,21905938,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2204036477040707,1412.9479031580786,true,ChecksPassed
three-modes,21905938,2000,multi,Fitted,12000,54681,2000,0.19991418793336066,0.20717793035579454,1647.7648860899064,true,ChecksPassed
three-modes,21905938,10000,multi,Fitted,12000,54681,10000,0.19991418793336066,0.19529608814983584,8276.568372807873,true,ChecksPassed
