"calibration","geometry","strategy","round","seed","method","query","truth","estimate","error","fullWidth","covered","criteriaMet","reason","drawsPerChain","productionSeconds","pilotSeconds","totalSeconds","rHat","meanEss","meanEssPerTotalSecond","acceptance","pilotStatus","covariance"
"calibration","scaled-2","joint-prior","0","97103","fixed","square1","400.0","382.31242942110373","-17.68757057889627","48.96036425288007","true","true","FixedBudget","12000","0.254882","0.0","0.254882","1.0003020130286653","2304.1236593218878","9039.962254383941","0.34729166666666667","NotUsed",""
"calibration","scaled-2","joint-prior","0","97103","fixed","x0","0.0","-1.9485035834151954E-4","-1.9485035834151954E-4","0.0015081020119794308","true","true","FixedBudget","12000","0.254882","0.0","0.254882","1.000459382289831","3426.2356525418923","13442.438667861568","0.34729166666666667","NotUsed",""
"calibration","scaled-2","joint-prior","0","97103","fixed","x1","0.0","-0.11410351552861897","-0.11410351552861897","1.5105160782740517","true","true","FixedBudget","12000","0.254882","0.0","0.254882","1.0004416759877688","3370.3992417105023","13223.370978376277","0.34729166666666667","NotUsed",""
"calibration","scaled-2","joint-prior","0","97103","precision","square0","4.0E-4","3.7617950576947603E-4","-2.382049423052399E-5","7.252992027953413E-5","true","true","PrecisionReached","4000","0.1057108","0.0","0.1057108","1.0010740013909922","1039.4798062273562","9833.241317134638","0.35175","NotUsed",""
"calibration","scaled-2","joint-prior","0","97103","precision","square1","400.0","374.04767579188547","-25.952324208114533","75.67349662209367","true","true","PrecisionReached","4000","0.1057108","0.0","0.1057108","1.0016286057479042","873.5009558158921","8263.119338950157","0.35175","NotUsed",""
"calibration","scaled-2","joint-prior","0","97103","precision","x0","0.0","2.486735766221611E-4","2.486735766221611E-4","0.002458726705517541","true","true","PrecisionReached","4000","0.1057108","0.0","0.1057108","1.0027212243131458","1183.3509841886826","11194.229768279898","0.35175","NotUsed",""
"calibration","scaled-2","joint-prior","0","97103","precision","x1","0.0","0.36000222206381594","0.36000222206381594","2.424802526681185","true","true","PrecisionReached","4000","0.1057108","0.0","0.1057108","1.0023498996967133","1199.8108649284256","11349.936476958132","0.35175","NotUsed",""
"calibration","scaled-2","manual","0","97103","fixed","square0","4.0E-4","3.968190910782956E-4","-3.180908921704428E-6","3.295441933205651E-5","true","true","FixedBudget","12000","0.2730376","0.0","0.2730376","1.000365047622965","6937.29396132571","25407.83379771032","0.5514166666666667","NotUsed",""
"calibration","scaled-2","manual","0","97103","fixed","square1","400.0","397.1656436593136","-2.8343563406863836","34.72910113307812","true","true","FixedBudget","12000","0.2730376","0.0","0.2730376","1.0005658233318193","6687.6684434988765","24493.580530662726","0.5514166666666667","NotUsed",""
"calibration","scaled-2","manual","0","97103","fixed","x0","0.0","4.55708105790778E-5","4.55708105790778E-5","0.0013381889714021216","true","true","FixedBudget","12000","0.2730376","0.0","0.2730376","1.000433915204465","5150.01543187495","18861.927558237217","0.5514166666666667","NotUsed",""
"calibration","scaled-2","manual","0","97103","fixed","x1","0.0","-0.2559660500805023","-0.2559660500805023","1.3359058545287852","true","true","FixedBudget","12000","0.2730376","0.0","0.2730376","1.0004793208990497","5015.087504035054","18367.75412630002","0.5514166666666667","NotUsed",""
"calibration","scaled-2","manual","0","97103","precision","square0","4.0E-4","3.904132718258232E-4","-9.58672817417684E-6","5.267331824658086E-5","true","true","PrecisionReached","4000","0.1138695","0.0","0.1138695","1.001218967662538","2442.777274339639","21452.428212468123","0.5517500000000001","NotUsed",""
"calibration","scaled-2","manual","0","97103","precision","square1","400.0","389.89198862127984","-10.108011378720164","57.77873810909372","true","true","PrecisionReached","4000","0.1138695","0.0","0.1138695","1.0016999881060151","2183.1005536247762","19171.95169579893","0.5517500000000001","NotUsed",""
"calibration","scaled-2","manual","0","97103","precision","x0","0.0","-3.8917526164044397E-4","-3.8917526164044397E-4","0.0022815924031234","true","true","PrecisionReached","4000","0.1138695","0.0","0.1138695","1.0015828068509314","1780.55314101911","15636.787208331554","0.5517500000000001","NotUsed",""
"calibration","scaled-2","manual","0","97103","precision","x1","0.0","-0.559875270332892","-0.559875270332892","2.211183670109316","true","true","PrecisionReached","4000","0.1138695","0.0","0.1138695","1.0022420061627568","1740.5247037723968","15285.25815756104","0.5517500000000001","NotUsed",""
"calibration","scaled-2","calibrated","0","97103","fixed","square0","4.0E-4","3.912050194599102E-4","-8.794980540089835E-6","3.212625418603387E-5","true","true","FixedBudget","12000","0.2860643","0.1753892","0.46145349999999996","1.0003088678288443","6883.475101074172","14916.94201273622","0.520875","Accepted","3.9934816539186286E-4|0.33708711440545464/0.33708711440545464|387.47026526244537"
"calibration","scaled-2","calibrated","0","97103","fixed","square1","400.0","391.9245214453733","-8.075478554626727","33.483083810630525","true","true","FixedBudget","12000","0.2860643","0.1753892","0.46145349999999996","1.0003079545310287","6577.02957361162","14252.854455782914","0.520875","Accepted","3.9934816539186286E-4|0.33708711440545464/0.33708711440545464|387.47026526244537"
"calibration","scaled-2","calibrated","0","97103","fixed","x0","0.0","-8.454366655880063E-5","-8.454366655880063E-5","0.0013329679737346506","true","true","FixedBudget","12000","0.2860643","0.1753892","0.46145349999999996","1.0009180496602366","4926.156487349551","10675.304201505789","0.520875","Accepted","3.9934816539186286E-4|0.33708711440545464/0.33708711440545464|387.47026526244537"
"calibration","scaled-2","calibrated","0","97103","fixed","x1","0.0","-0.36700956532803986","-0.36700956532803986","1.3565436573790524","true","true","FixedBudget","12000","0.2860643","0.1753892","0.46145349999999996","1.0007774286603963","4741.956016667846","10276.129700322668","0.520875","Accepted","3.9934816539186286E-4|0.33708711440545464/0.33708711440545464|387.47026526244537"
"calibration","scaled-2","calibrated","0","97103","precision","square0","4.0E-4","3.9348558622726297E-4","-6.514413772737047E-6","5.711568411303051E-5","true","true","PrecisionReached","4000","0.1120092","0.1753892","0.2873984","1.0013244864132427","2136.502262664587","7433.93930747209","0.521625","Accepted","3.9934816539186286E-4|0.33708711440545464/0.33708711440545464|387.47026526244537"
"calibration","scaled-2","calibrated","0","97103","precision","square1","400.0","392.769936389567","-7.230063610432978","58.30292140188579","true","true","PrecisionReached","4000","0.1120092","0.1753892","0.2873984","1.0014435800563941","2107.491025544552","7332.994983773578","0.521625","Accepted","3.9934816539186286E-4|0.33708711440545464/0.33708711440545464|387.47026526244537"
"calibration","scaled-2","calibrated","0","97103","precision","x0","0.0","-7.796412393779317E-4","-7.796412393779317E-4","0.002432046812239732","true","true","PrecisionReached","4000","0.1120092","0.1753892","0.2873984","1.0033812132261293","1580.8811336008491","5500.660872158123","0.521625","Accepted","3.9934816539186286E-4|0.33708711440545464/0.33708711440545464|387.47026526244537"
"calibration","scaled-2","calibrated","0","97103","precision","x1","0.0","-0.9354714056667639","-0.9354714056667639","2.3302449937229066","true","true","PrecisionReached","4000","0.1120092","0.1753892","0.2873984","1.0033607782242653","1553.401180587057","5405.044636946681","0.521625","Accepted","3.9934816539186286E-4|0.33708711440545464/0.33708711440545464|387.47026526244537"
"calibration","correlated-6","default","0","97103","fixed","square0","1.0","1.4284775962193987","0.42847759621939874","0.4333089359629597","false","false","FixedBudget","12000","0.5952813","0.0","0.5952813","1.0323001959277933","69.9679452597373","117.53761668598914","0.3749166666666667","NotUsed",""
"calibration","correlated-6","default","0","97103","fixed","square1","1.0","1.4279263276965275","0.4279263276965275","0.4540161816845697","false","false","FixedBudget","12000","0.5952813","0.0","0.5952813","1.034091192589427","69.89304034495905","117.41178556248794","0.3749166666666667","NotUsed",""
"calibration","correlated-6","default","0","97103","fixed","square2","1.0","1.4421748433303634","0.4421748433303634","0.4825750203588435","false","false","FixedBudget","12000","0.5952813","0.0","0.5952813","1.0317016105421655","61.02901906598188","102.52131062403922","0.3749166666666667","NotUsed",""
"calibration","correlated-6","default","0","97103","fixed","square3","1.0","1.4436132523427014","0.44361325234270144","0.46170347428040076","false","false","FixedBudget","12000","0.5952813","0.0","0.5952813","1.030573045963603","69.83170800068129","117.30875470249323","0.3749166666666667","NotUsed",""
"calibration","correlated-6","default","0","97103","fixed","square4","1.0","1.4119143900381728","0.41191439003817276","0.4118125792855927","false","false","FixedBudget","12000","0.5952813","0.0","0.5952813","1.0333418690153549","74.6588295728829","125.41773036190267","0.3749166666666667","NotUsed",""
"calibration","correlated-6","default","0","97103","fixed","square5","1.0","1.3877086735485857","0.38770867354858574","0.40897300447543383","false","false","FixedBudget","12000","0.5952813","0.0","0.5952813","1.0380900535516766","75.46578231570066","126.77331257625708","0.3749166666666667","NotUsed",""
"calibration","correlated-6","default","0","97103","fixed","x0","0.0","0.025026338019124017","0.025026338019124017","0.28130266941936954","true","false","FixedBudget","12000","0.5952813","0.0","0.5952813","1.0829221631246742","56.75509208977409","95.34163443362674","0.3749166666666667","NotUsed",""
"calibration","correlated-6","default","0","97103","fixed","x1","0.0","0.019378527249992006","0.019378527249992006","0.2824902486639335","true","false","FixedBudget","12000","0.5952813","0.0","0.5952813","1.0831649902945528","55.66761518436331","93.51480583106391","0.3749166666666667","NotUsed",""
"calibration","correlated-6","default","0","97103","fixed","x2","0.0","0.011984095063593436","0.011984095063593436","0.2833897447509545","true","false","FixedBudget","12000","0.5952813","0.0","0.5952813","1.086415535792491","53.78064509704117","90.34492616690827","0.3749166666666667","NotUsed",""
"calibration","correlated-6","default","0","97103","fixed","x3","0.0","0.018578138574441683","0.018578138574441683","0.28402669494251287","true","false","FixedBudget","12000","0.5952813","0.0","0.5952813","1.0851111735496786","55.393588584881364","93.05447455661947","0.3749166666666667","NotUsed",""
"calibration","correlated-6","default","0","97103","fixed","x4","0.0","0.011589492929188427","0.011589492929188427","0.28097220706096643","true","false","FixedBudget","12000","0.5952813","0.0","0.5952813","1.077260329493888","59.632826428031784","100.1758772332203","0.3749166666666667","NotUsed",""
"calibration","correlated-6","default","0","97103","fixed","x5","0.0","0.0490374351830114","0.0490374351830114","0.2796687759184446","true","false","FixedBudget","12000","0.5952813","0.0","0.5952813","1.0667181330846565","64.23586843702333","107.90842654896656","0.3749166666666667","NotUsed",""
"calibration","correlated-6","default","0","97103","precision","square0","1.0","0.8494468218346226","-0.1505531781653774","0.20759902864352683","false","false","MaxDrawsReached","12000","1.8953374","0.0","1.8953374","1.0086094919829776","293.71001764493343","154.96450270275542","0.43937499999999996","NotUsed",""
"calibration","correlated-6","default","0","97103","precision","square1","1.0","0.8553663860143924","-0.1446336139856076","0.24974132937705726","false","false","MaxDrawsReached","12000","1.8953374","0.0","1.8953374","1.0154021983824868","199.8767596356821","105.45708623471583","0.43937499999999996","NotUsed",""
"calibration","correlated-6","default","0","97103","precision","square2","1.0","0.868242006000518","-0.13175799399948196","0.23435828220126542","false","false","MaxDrawsReached","12000","1.8953374","0.0","1.8953374","1.0239029525009948","187.2989567376196","98.82090478329589","0.43937499999999996","NotUsed",""
"calibration","correlated-6","default","0","97103","precision","square3","1.0","0.8581495974635407","-0.1418504025364593","0.22645548487260014","false","false","MaxDrawsReached","12000","1.8953374","0.0","1.8953374","1.0084553585770124","253.21273202587543","133.59770773577065","0.43937499999999996","NotUsed",""
"calibration","correlated-6","default","0","97103","precision","square4","1.0","0.8446035029968105","-0.15539649700318947","0.21462634972345776","false","false","MaxDrawsReached","12000","1.8953374","0.0","1.8953374","1.0102445087682475","258.90244079767575","136.59965808603562","0.43937499999999996","NotUsed",""
"calibration","correlated-6","default","0","97103","precision","square5","1.0","0.8745599149472096","-0.12544008505279036","0.2375214777207741","false","false","MaxDrawsReached","12000","1.8953374","0.0","1.8953374","1.0138299023615105","240.75233064669752","127.02346856380163","0.43937499999999996","NotUsed",""
"calibration","correlated-6","default","0","97103","precision","x0","0.0","0.05200969596519975","0.05200969596519975","0.20919594108605022","true","false","MaxDrawsReached","12000","1.8953374","0.0","1.8953374","1.0148288336842808","123.94348728749787","65.39389097028206","0.43937499999999996","NotUsed",""
"calibration","correlated-6","default","0","97103","precision","x1","0.0","0.052085039060524085","0.052085039060524085","0.21432684541199115","true","false","MaxDrawsReached","12000","1.8953374","0.0","1.8953374","1.017467470292995","114.71396140043628","60.5242957799684","0.43937499999999996","NotUsed",""
