"highDimensional","dimension","target","sampler","round","seed","record","budgetPerChain","drawsPerChain","availableDraws","evaluations","warmupEvaluations","status","reason","query","truth","estimate","fullWidth","meanEss","covered","criteriaMet","failureReasons"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","75000","5702","22905","300000","10153","Ok","FixedBudget","firstSquared","4.75","4.421450729198949","0.5506242115653535","441.9208727938763","false","false","WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","75000","5702","22905","300000","10153","Ok","FixedBudget","last","-1.5","-1.889878928237052","0.6364893398667183","48.06454867747491","false","false","InvalidRHat|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","75000","5702","22905","300000","10153","Ok","FixedBudget","meanSquare","4.75","4.345166923672389","0.5778367818526678","79.79746801280312","false","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","150000","11601","46578","600000","10153","Ok","FixedBudget","cross","4.5","4.07368359087125","0.3220940709757966","663.037010438808","false","false","WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","150000","11601","46578","600000","10153","Ok","FixedBudget","event","0.10002850401899104","0.016140849926730455","NaN","130.9051131319968","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","150000","11601","46578","600000","10153","Ok","FixedBudget","first","-1.5","-1.922060596672347","0.28991057680199844","212.28610457011297","false","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","150000","11601","46578","600000","10153","Ok","FixedBudget","firstSquared","4.75","4.335151680414961","0.32196285705408306","1224.3054975398707","false","false","WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","150000","11601","46578","600000","10153","Ok","FixedBudget","last","-1.5","-1.915226177925674","0.29854282097855395","202.52865814821368","false","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","150000","11601","46578","600000","10153","Ok","FixedBudget","meanSquare","4.75","4.336639198557666","0.28801287969521305","303.9183391387633","false","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","300000","23225","93474","1200000","10153","Ok","FixedBudget","cross","4.5","4.547810700764238","1.5157326388610632","57.55895277166365","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","300000","23225","93474","1200000","10153","Ok","FixedBudget","event","0.10002850401899104","0.10865446716899892","0.26954671551446446","37.11287037034275","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","300000","23225","93474","1200000","10153","Ok","FixedBudget","first","-1.5","-1.4603663466662649","1.298594823836464","43.39843206499155","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","300000","23225","93474","1200000","10153","Ok","FixedBudget","firstSquared","4.75","4.761257253621927","1.3210105412503568","108.13961846848983","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","300000","23225","93474","1200000","10153","Ok","FixedBudget","last","-1.5","-1.4562286490787755","1.3059720829589727","44.30864839817583","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","fixed","300000","23225","93474","1200000","10153","Ok","FixedBudget","meanSquare","4.75","4.79814755081583","1.372743478629244","44.271185930765675","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","stopped","300000","23225","93474","1200000","10153","Ok","MaxEvaluationsReached","cross","4.5","4.547810700764238","1.5157326388610632","57.55895277166365","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","stopped","300000","23225","93474","1200000","10153","Ok","MaxEvaluationsReached","event","0.10002850401899104","0.10865446716899892","0.26954671551446446","37.11287037034275","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","stopped","300000","23225","93474","1200000","10153","Ok","MaxEvaluationsReached","first","-1.5","-1.4603663466662649","1.298594823836464","43.39843206499155","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","stopped","300000","23225","93474","1200000","10153","Ok","MaxEvaluationsReached","firstSquared","4.75","4.761257253621927","1.3210105412503568","108.13961846848983","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","stopped","300000","23225","93474","1200000","10153","Ok","MaxEvaluationsReached","last","-1.5","-1.4562286490787755","1.3059720829589727","44.30864839817583","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","4","2221565","stopped","300000","23225","93474","1200000","10153","Ok","MaxEvaluationsReached","meanSquare","4.75","4.79814755081583","1.372743478629244","44.271185930765675","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","75000","5712","22956","300000","10059","Ok","FixedBudget","cross","4.5","4.166564733022991","0.7191524364060292","153.55384247803812","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","75000","5712","22956","300000","10059","Ok","FixedBudget","event","0.10002850401899104","0.02971813725490196","NaN","26.850668702448512","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","75000","5712","22956","300000","10059","Ok","FixedBudget","first","-1.5","-1.8548360630088996","0.9048767890988049","33.6526728099758","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","75000","5712","22956","300000","10059","Ok","FixedBudget","firstSquared","4.75","4.430074893645093","0.704905278809814","284.6983796477241","true","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","75000","5712","22956","300000","10059","Ok","FixedBudget","last","-1.5","-1.8552211227644726","0.8189991706900511","40.236543532896775","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","75000","5712","22956","300000","10059","Ok","FixedBudget","meanSquare","4.75","4.406490945783748","0.9007161035301398","43.023950313265445","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","150000","11588","46574","600000","10059","Ok","FixedBudget","cross","4.5","4.308159398145667","0.6293104504413887","252.57508900584887","true","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","150000","11588","46574","600000","10059","Ok","FixedBudget","event","0.10002850401899104","0.05745167414566793","NaN","103.60679572379183","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","150000","11588","46574","600000","10059","Ok","FixedBudget","first","-1.5","-1.71553377885386","0.6122591980699768","119.19223222657698","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","150000","11588","46574","600000","10059","Ok","FixedBudget","firstSquared","4.75","4.547834068120554","0.6348283020153822","398.46030096105835","true","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","150000","11588","46574","600000","10059","Ok","FixedBudget","last","-1.5","-1.7157551131957813","0.6107526869353235","121.73417988673354","true","false","InvalidRHat|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","150000","11588","46574","600000","10059","Ok","FixedBudget","meanSquare","4.75","4.546363473718622","0.604742356581287","143.53227887374055","true","false","InvalidRHat|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","300000","23405","93850","1200000","10059","Ok","FixedBudget","cross","4.5","4.360893579144111","0.6177755198930464","283.6092339260135","true","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","300000","23405","93850","1200000","10059","Ok","FixedBudget","event","0.10002850401899104","0.06904507583849605","0.12119321478999905","121.84386628069734","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","300000","23405","93850","1200000","10059","Ok","FixedBudget","first","-1.5","-1.6537422458554045","0.6079483460926569","140.9108512790848","true","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","300000","23405","93850","1200000","10059","Ok","FixedBudget","firstSquared","4.75","4.605454597547506","0.6060502096665888","468.30228890429237","true","false","WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","300000","23405","93850","1200000","10059","Ok","FixedBudget","last","-1.5","-1.6576887696126779","0.6013316297800274","143.71295846563268","true","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","fixed","300000","23405","93850","1200000","10059","Ok","FixedBudget","meanSquare","4.75","4.602164947979813","0.6044712215452903","164.17441741866688","true","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","stopped","300000","23405","93850","1200000","10059","Ok","MaxEvaluationsReached","cross","4.5","4.360893579144111","0.6177755198930464","283.6092339260135","true","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","stopped","300000","23405","93850","1200000","10059","Ok","MaxEvaluationsReached","event","0.10002850401899104","0.06904507583849605","0.12119321478999905","121.84386628069734","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","stopped","300000","23405","93850","1200000","10059","Ok","MaxEvaluationsReached","first","-1.5","-1.6537422458554045","0.6079483460926569","140.9108512790848","true","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","stopped","300000","23405","93850","1200000","10059","Ok","MaxEvaluationsReached","firstSquared","4.75","4.605454597547506","0.6060502096665888","468.30228890429237","true","false","WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","stopped","300000","23405","93850","1200000","10059","Ok","MaxEvaluationsReached","last","-1.5","-1.6576887696126779","0.6013316297800274","143.71295846563268","true","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","5","2351928","stopped","300000","23405","93850","1200000","10059","Ok","MaxEvaluationsReached","meanSquare","4.75","4.602164947979813","0.6044712215452903","164.17441741866688","true","false","InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","75000","5640","22748","300000","9968","Ok","FixedBudget","cross","4.5","4.663829504648472","1.2227658372065655","97.90061422358714","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","75000","5640","22748","300000","9968","Ok","FixedBudget","event","0.10002850401899104","0.1238031914893617","NaN","49.10482625026859","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","75000","5640","22748","300000","9968","Ok","FixedBudget","first","-1.5","-1.3800519116923315","1.223818298617905","55.4521432785018","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","75000","5640","22748","300000","9968","Ok","FixedBudget","firstSquared","4.75","4.887443257934072","1.2985637381234865","126.21956350737281","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","75000","5640","22748","300000","9968","Ok","FixedBudget","last","-1.5","-1.3876951946493357","1.2713777456727384","51.58460450182458","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","75000","5640","22748","300000","9968","Ok","FixedBudget","meanSquare","4.75","4.876912817079021","1.2280979972697066","61.12013812410034","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","150000","11562","46466","600000","9968","Ok","FixedBudget","cross","4.5","4.417270222887042","0.7487758376653282","201.03708351950633","true","false","InvalidRHat|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","150000","11562","46466","600000","9968","Ok","FixedBudget","event","0.10002850401899104","0.07291126102750389","0.18004880519177988","58.054928999615846","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","150000","11562","46466","600000","9968","Ok","FixedBudget","first","-1.5","-1.6474336976711075","0.9138931964585475","65.77427139847865","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","150000","11562","46466","600000","9968","Ok","FixedBudget","firstSquared","4.75","4.687111290248314","0.7406638742652435","328.2222783946252","true","false","InvalidRHat|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","150000","11562","46466","600000","9968","Ok","FixedBudget","last","-1.5","-1.6407973079887266","0.8933626726531314","68.27123585258478","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","150000","11562","46466","600000","9968","Ok","FixedBudget","meanSquare","4.75","4.617333442021985","0.858839655173109","85.23859654542471","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","300000","23267","93697","1200000","9968","Ok","FixedBudget","cross","4.5","4.405527317114676","0.6436599212696223","272.361620452516","true","false","InvalidRHat|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","300000","23267","93697","1200000","9968","Ok","FixedBudget","event","0.10002850401899104","0.07574031890660592","0.13027478779910945","114.84162651500756","true","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","8","asymmetric","gpss","6","2482291","fixed","300000","23267","93697","1200000","9968","Ok","FixedBudget","first","-1.5","-1.6305300762868444","0.648052765604166","133.8975998368953","true","false","InvalidRHat|InsufficientMeanEss|WidthTooLarge"
